Student_ID,Semester,GPA,Attendance_per_Subject,Quiz_Score,Assignment_Completion,LMS_Activity,Weekly_Study_Hour,Social_Interaction_Score,Achievement_Points,Internship_Points,Financial_Support_Score,Scholarship_Status,Risk_Label
STU_13323,1,3.75,90.87,41,76.62,43,15.4,28,0,0,86,0,0
STU_13324,3,3.88,62.74,45,93.82,75,12.2,17,30,40,93,1,0
STU_13325,2,3.53,70.29,95,97.94,20,8.1,86,0,0,99,1,0
STU_13326,5,3.57,59.6,83,91.56,52,6.9,44,0,0,69,0,0
STU_13327,4,3.63,70.92,48,88.22,68,17.9,27,0,0,92,1,0
STU_13328,5,3.86,82.15,51,82.65,93,13.6,34,0,0,68,0,0
STU_13329,7,2.59,91.77,71,92.26,18,10.3,57,30,0,92,0,0
STU_13330,5,3.42,71.34,69,87.11,80,4.6,52,0,0,44,1,0
STU_13331,8,3.63,93.84,47,85.52,69,11.9,19,0,40,92,0,0
STU_13332,4,3.85,95.53,57,74.81,42,18.5,6,15,30,75,0,0
STU_13333,7,2.54,88.33,61,81.07,79,16.2,48,0,40,61,0,0
STU_13334,4,2.93,74.66,87,91.09,58,8.8,84,0,20,60,0,0
STU_13335,6,2.98,77.26,46,86.34,71,14.3,90,15,0,97,0,0
STU_13336,4,3.44,96.2,94,98.07,80,6.3,95,30,0,98,0,0
STU_13337,2,2.81,79.65,38,90.7,22,18.7,31,0,0,93,1,0
STU_13338,1,2.74,73.88,82,84.84,45,10.7,79,50,20,67,0,0
STU_13339,6,3.2,81.91,88,78.92,93,8.5,47,30,0,30,0,1
STU_13340,6,2.81,74.17,35,99.58,61,6.4,71,0,0,64,0,0
STU_13341,1,3.66,84.7,67,96.36,43,16.4,79,0,0,84,0,0
STU_13342,8,2.5,71.71,77,84.76,59,17.5,21,0,0,93,0,0
STU_13343,6,2.82,66.98,60,73.42,74,4.0,7,0,20,63,0,0
STU_13344,4,3.33,92.79,77,96.06,23,5.9,65,15,0,35,0,1
STU_13345,5,3.19,87.36,35,66.21,44,7.1,42,15,0,81,0,0
STU_13346,3,3.38,68.31,33,97.82,19,16.3,69,15,20,53,0,1
STU_13347,8,3.69,93.87,74,73.13,95,3.5,35,15,40,71,0,0
STU_13348,4,3.69,93.99,72,88.96,91,9.9,64,0,20,97,1,0
STU_13349,7,3.1,66.92,93,98.63,71,14.3,17,0,20,73,0,0
STU_13350,7,3.13,95.82,72,95.39,47,8.2,86,15,0,60,0,0
STU_13351,5,3.66,72.61,38,71.49,79,17.7,57,15,0,47,0,0
STU_13352,8,3.19,68.58,83,92.37,93,5.2,39,50,0,81,0,0
STU_13353,8,2.81,82.6,64,82.91,81,5.6,99,15,0,74,1,0
STU_13354,5,2.91,90.03,35,89.0,44,2.2,70,0,0,41,1,0
STU_13355,8,3.24,94.96,48,84.32,69,14.6,61,30,0,41,0,0
STU_13356,6,3.59,85.4,56,93.71,63,1.2,59,15,30,90,1,0
STU_13357,2,2.72,83.66,57,86.1,53,7.5,1,15,0,85,0,0
STU_13358,2,2.48,77.9,31,85.51,75,2.7,38,15,20,58,0,1
STU_13359,8,3.27,82.62,66,82.54,78,7.3,62,15,30,48,1,0
STU_13360,6,3.9,63.29,35,79.36,56,11.0,56,0,30,65,0,1
STU_13361,6,3.86,89.59,32,76.28,71,4.7,4,15,0,53,0,0
STU_13362,1,3.49,72.9,72,82.02,69,13.5,8,0,40,66,0,0
STU_13363,1,3.58,83.08,73,95.64,42,1.6,85,15,30,94,0,0
STU_13364,3,3.57,85.07,55,96.05,10,9.8,50,15,0,100,0,0
STU_13365,3,3.56,82.54,84,97.09,42,17.5,70,0,20,45,0,0
STU_13366,3,3.43,93.92,62,86.42,80,18.9,100,15,0,79,1,0
STU_13367,3,3.49,81.05,96,81.28,20,11.9,56,15,0,76,0,0
STU_13368,5,3.81,62.21,44,90.56,62,12.4,47,15,0,59,0,1
STU_13369,5,3.74,77.03,62,93.2,96,6.2,40,15,0,100,1,0
STU_13370,1,3.67,83.06,82,82.05,88,15.2,21,15,20,45,0,0
STU_13371,2,3.25,81.33,52,82.36,88,12.2,54,15,0,46,0,0
STU_13372,6,2.75,72.82,57,81.98,14,2.8,20,15,20,83,0,0
STU_13373,7,3.14,82.11,42,94.65,66,7.3,62,0,20,36,1,0
STU_13374,2,2.98,98.41,84,81.7,65,13.3,14,0,0,77,0,0
STU_13375,4,3.52,83.66,69,90.68,31,8.6,13,0,0,47,1,0
STU_13376,5,3.49,84.86,51,84.06,48,10.8,69,0,0,87,0,0
STU_13377,3,3.5,66.35,78,97.19,73,3.8,55,30,20,35,0,1
STU_13378,3,3.56,75.79,72,88.46,13,2.9,42,0,40,48,0,0
STU_13379,4,3.81,90.35,62,67.17,16,12.6,70,0,30,48,1,0
STU_13380,2,3.56,94.1,31,95.55,39,2.5,90,0,20,69,1,0
STU_13381,3,3.69,98.26,53,63.95,57,17.5,61,15,0,46,0,0
STU_13382,2,3.76,83.85,91,70.48,26,3.0,46,30,20,39,0,1
STU_13383,6,3.23,83.42,60,87.9,41,3.3,10,0,0,39,1,0
STU_13384,4,03.08,80.87,95,83.03,62,3.5,78,30,0,69,0,0
STU_13385,7,3.17,77.83,87,99.28,53,12.6,67,0,0,77,0,0
STU_13386,2,3.58,64.85,81,85.12,42,17.6,66,0,0,46,1,0
STU_13387,6,3.54,93.74,62,92.54,28,12.5,2,15,0,96,1,0
STU_13388,8,3.14,84.83,51,83.61,87,6.0,61,0,0,100,0,0
STU_13389,8,3.77,90.76,97,94.22,33,14.2,2,0,0,75,0,0
STU_13390,2,3.35,93.88,81,63.49,11,1.2,46,15,0,92,0,0
STU_13391,8,3.52,98.41,57,77.19,19,6.1,80,30,0,36,0,1
STU_13392,2,3.68,71.76,37,85.07,55,9.9,58,0,0,84,0,0
STU_13393,3,03.03,77.44,69,94.48,79,5.6,58,15,0,71,1,0
STU_13394,1,2.73,86.34,81,89.72,48,3.5,75,0,0,82,0,0
STU_13395,8,3.84,92.52,58,85.52,77,6.6,95,15,20,50,0,0
STU_13396,5,2.38,98.37,36,93.78,90,10.5,80,0,0,35,0,1
STU_13397,2,3.43,77.92,92,95.0,65,8.7,93,15,0,72,1,0
STU_13398,2,3.39,85.02,53,90.52,97,8.5,44,15,0,62,0,0
STU_13399,2,3.65,61.89,44,91.16,83,2.3,12,0,40,38,0,1
STU_13400,1,2.99,85.0,80,75.06,94,6.3,77,0,0,87,0,0
STU_13401,6,3.69,73.8,32,84.12,27,19.7,15,15,0,48,0,0
STU_13402,8,2.8,67.02,70,89.32,79,4.7,21,0,20,46,0,0
STU_13403,7,3.17,80.43,65,87.69,27,5.0,48,15,20,34,1,0
STU_13404,7,3.93,70.28,91,94.59,70,16.2,52,0,30,77,0,0
STU_13405,4,03.09,94.3,98,81.95,92,12.9,95,15,0,87,0,0
STU_13406,3,03.01,75.41,94,78.67,45,5.0,42,0,0,100,0,0
STU_13407,1,3.25,62.44,42,93.28,94,17.1,58,0,20,48,0,1
STU_13408,6,3.49,84.02,68,84.6,50,16.6,37,0,0,92,0,0
STU_13409,2,3.74,65.61,43,81.19,18,14.7,27,50,30,84,0,0
STU_13410,6,3.19,90.01,81,83.1,99,19.9,35,0,0,45,1,0
STU_13411,1,3.54,94.79,58,71.21,76,15.8,12,0,20,52,0,0
STU_13412,1,3.78,82.06,80,83.67,43,10.3,66,0,0,72,0,0
STU_13413,1,2.7,45.48,41,88.8,20,15.9,12,50,0,47,1,0
STU_13414,4,2.93,80.7,43,90.59,33,18.0,42,30,30,71,0,0
STU_13415,5,3.98,72.14,64,94.37,78,1.6,51,0,0,71,0,0
STU_13416,3,3.42,89.4,70,88.79,88,17.0,67,50,20,52,1,0
STU_13417,4,03.09,89.28,61,75.04,82,11.6,65,0,0,53,0,0
STU_13418,4,3.24,59.87,61,90.6,97,16.1,19,30,0,34,0,1
STU_13419,8,2.41,80.37,55,94.25,84,19.6,42,15,30,35,0,1
STU_13420,5,3.12,81.64,33,88.16,62,6.5,86,15,40,64,0,0
STU_13421,4,2.82,88.26,62,79.54,14,11.5,96,0,0,55,1,0
STU_13422,1,3.11,97.85,44,76.19,69,19.8,59,0,0,31,1,0
STU_13423,1,3.17,58.47,51,75.76,85,17.9,63,0,0,39,0,1
STU_13424,8,3.36,99.29,91,65.5,97,12.6,69,0,0,53,0,0
STU_13425,6,03.01,92.4,32,91.64,58,10.5,54,15,0,74,1,0
STU_13426,2,3.18,83.46,66,95.25,82,1.8,2,0,0,33,1,0
STU_13427,4,3.49,94.14,90,86.07,36,10.9,22,30,0,76,1,0
STU_13428,2,3.62,88.04,52,74.37,76,12.7,54,15,0,46,1,0
STU_13429,3,3.79,86.58,39,75.2,42,7.1,69,0,30,58,0,0
STU_13430,7,3.27,78.91,39,81.51,24,12.9,23,15,0,56,0,0
STU_13431,1,2.37,99.24,66,79.46,12,8.4,43,0,20,100,0,1
STU_13432,6,2.6,66.42,42,87.45,60,6.6,59,0,0,78,0,1
STU_13433,3,3.48,78.71,52,88.65,38,14.7,35,15,20,62,1,0
STU_13434,8,2.77,97.28,50,81.34,57,9.5,33,30,0,72,0,0
STU_13435,6,3.38,70.44,66,95.29,73,11.6,93,0,20,58,1,0
STU_13436,7,3.63,93.36,64,94.24,45,13.3,32,50,0,61,0,0
STU_13437,7,3.47,86.8,92,94.6,54,12.2,57,0,20,72,0,0
STU_13438,8,3.48,81.82,65,89.04,25,14.1,26,0,0,30,1,0
STU_13439,5,3.75,80.23,54,98.51,27,9.9,10,0,20,93,0,0
STU_13440,8,03.02,75.91,78,83.84,76,2.2,9,15,0,68,1,0
STU_13441,1,3.63,56.92,54,71.17,26,18.6,81,15,0,98,0,1
STU_13442,3,03.09,85.62,100,98.05,80,17.5,8,30,20,73,0,0
STU_13443,5,3.52,83.62,59,75.83,43,17.4,28,0,0,84,0,0
STU_13444,7,3.35,95.81,97,85.77,21,17.1,73,0,30,38,1,0
STU_13445,3,3.23,87.41,53,82.86,12,15.7,44,15,30,36,0,1
STU_13446,6,3.55,91.61,81,78.36,48,9.2,38,0,0,65,0,0
STU_13447,5,2.71,71.9,65,86.67,52,17.8,78,15,20,52,0,0
STU_13448,5,3.64,61.39,55,98.09,43,14.6,75,15,20,55,0,1
STU_13449,1,3.1,87.91,66,89.63,12,5.6,70,0,0,63,1,0
STU_13450,8,3.19,88.42,30,85.61,86,10.4,73,15,0,73,0,0
STU_13451,2,3.5,81.95,93,92.65,47,3.1,34,15,30,44,0,0
STU_13452,6,3.52,69.51,96,68.42,81,16.5,48,15,20,84,0,0
STU_13453,6,03.05,81.0,43,95.71,37,18.3,93,15,0,94,0,0
STU_13454,8,3.76,83.18,100,88.28,90,5.1,97,0,0,59,1,0
STU_13455,5,3.64,92.35,42,92.53,78,10.9,72,0,0,61,0,0
STU_13456,5,2.54,89.3,90,76.59,17,10.4,53,15,0,43,0,0
STU_13457,1,03.01,73.03,67,91.28,40,3.4,9,0,0,80,0,0
STU_13458,2,3.66,98.5,94,98.88,71,3.5,94,30,0,77,0,0
STU_13459,6,3.0,98.46,68,90.23,67,18.3,19,0,20,73,0,0
STU_13460,7,3.58,98.24,72,97.42,32,19.2,19,15,20,74,0,0
STU_13461,4,3.12,95.0,51,99.29,48,14.7,84,0,0,59,0,0
STU_13462,4,3.22,59.72,56,97.98,62,3.5,71,30,0,89,0,1
STU_13463,2,3.66,92.19,32,96.23,40,19.9,86,0,0,71,0,0
STU_13464,3,3.59,96.99,47,89.6,94,7.5,36,0,0,45,0,0
STU_13465,1,03.06,91.61,71,79.97,65,1.5,66,15,20,71,0,0
STU_13466,2,3.51,68.78,46,90.0,99,1.3,77,50,30,82,1,0
STU_13467,8,2.77,73.99,65,78.72,12,6.8,23,0,20,41,1,0
STU_13468,8,3.49,81.54,44,89.75,42,2.8,70,30,30,43,1,0
STU_13469,4,3.15,77.11,59,72.72,24,5.0,21,0,0,41,1,0
STU_13470,5,03.01,84.31,76,89.6,65,13.3,40,0,0,85,0,0
STU_13471,4,3.2,82.19,81,75.3,30,2.6,34,0,0,38,1,0
STU_13472,5,3.43,75.45,54,94.04,55,14.3,84,15,0,45,1,0
STU_13473,1,3.78,55.81,84,81.24,97,14.3,38,0,40,46,0,0
STU_13474,5,3.42,60.67,65,91.72,41,16.3,45,0,20,83,1,0
STU_13475,2,3.5,95.48,34,72.85,48,12.0,20,0,0,52,0,0
STU_13476,5,2.61,75.51,33,92.17,39,1.5,48,50,0,92,0,0
STU_13477,3,03.08,59.73,55,75.07,32,7.8,91,15,0,74,0,1
STU_13478,8,3.9,74.44,70,86.46,20,1.6,32,0,0,56,0,0
STU_13479,2,3.37,45.62,72,87.95,77,18.7,89,30,40,93,1,0
STU_13480,8,3.8,99.42,91,86.92,13,10.2,70,0,40,57,1,0
STU_13481,1,3.74,73.68,67,94.99,27,1.5,2,50,30,41,0,0
STU_13482,2,3.36,87.28,96,72.52,87,7.8,77,50,0,55,0,0
STU_13483,3,3.46,96.87,71,85.91,40,10.1,50,15,0,67,0,0
STU_13484,1,3.57,70.85,43,63.99,41,6.8,32,50,20,66,0,0
STU_13485,4,3.41,83.69,49,97.25,69,18.1,46,50,0,52,1,0
STU_13486,3,2.51,69.09,38,90.57,48,8.5,37,0,20,78,0,1
STU_13487,1,3.37,69.61,94,88.64,19,19.3,99,30,0,61,0,0
STU_13488,7,03.09,85.46,75,94.46,72,3.8,43,15,0,88,0,0
STU_13489,5,3.35,83.36,51,92.03,83,16.9,1,30,0,48,0,0
STU_13490,2,3.71,55.76,44,85.9,64,18.0,35,30,20,34,0,1
STU_13491,1,3.84,59.33,31,84.81,95,4.9,7,0,40,34,0,1
STU_13492,2,03.08,68.79,30,82.72,44,6.4,57,15,30,53,1,1
STU_13493,5,3.96,97.99,35,84.22,54,18.6,100,15,0,93,1,0
STU_13494,1,2.65,90.91,77,89.57,43,8.2,89,0,20,33,0,1
STU_13495,4,3.7,67.84,92,84.28,20,13.2,23,0,0,73,0,0
STU_13496,7,3.46,91.09,37,85.68,97,12.7,11,0,0,54,1,0
STU_13497,7,3.62,88.83,48,83.8,76,11.7,12,0,20,76,0,0
STU_13498,3,3.31,74.76,89,91.5,73,4.7,6,50,0,70,0,0
STU_13499,1,3.63,98.26,40,77.21,73,1.3,93,0,30,69,1,0
STU_13500,5,3.0,90.31,68,74.67,65,9.4,61,15,0,58,1,0
STU_13501,1,2.75,89.87,76,90.62,18,9.6,38,0,20,60,0,0
STU_13502,2,2.68,75.29,46,93.02,30,9.2,63,15,20,67,0,0
STU_13503,6,03.01,56.5,80,91.17,27,1.8,48,0,0,43,0,0
STU_13504,8,3.23,65.12,41,67.43,51,10.3,43,15,40,82,0,0
STU_13505,1,2.48,75.96,93,83.58,73,10.2,66,0,0,65,0,1
STU_13506,7,3.62,72.07,37,83.12,62,7.0,95,30,0,60,1,0
STU_13507,7,3.3,94.65,34,79.96,98,18.1,8,30,30,62,1,0
STU_13508,8,3.25,90.25,68,85.47,20,7.6,54,50,40,70,1,0
STU_13509,7,3.41,68.3,99,94.99,78,14.9,54,0,0,87,0,0
STU_13510,4,2.98,89.85,37,91.11,88,9.7,18,0,0,66,0,0
STU_13511,1,3.26,65.2,39,82.49,82,7.4,7,15,0,31,0,1
STU_13512,3,3.45,74.7,37,76.02,78,18.8,34,15,0,94,1,0
STU_13513,1,3.77,83.84,53,93.26,13,10.0,59,0,40,41,0,0
STU_13514,6,3.57,73.73,94,63.44,43,19.2,97,15,0,62,1,0
STU_13515,7,3.51,93.48,95,89.08,15,19.6,65,50,0,45,0,0
STU_13516,2,3.28,93.37,76,85.78,47,15.4,81,15,0,50,0,0
STU_13517,7,3.72,70.47,33,88.01,35,16.1,80,30,20,58,1,0
STU_13518,1,2.67,68.14,73,95.83,46,3.9,46,0,0,41,0,0
STU_13519,4,3.78,97.19,31,86.33,97,9.4,17,0,30,32,1,0
STU_13520,5,2.9,76.28,80,89.05,76,4.3,3,0,20,98,0,0
STU_13521,1,3.21,95.28,95,98.32,27,18.8,63,0,0,38,0,1
STU_13522,1,3.56,87.36,67,87.82,98,3.8,73,0,0,57,0,0
STU_13523,3,3.33,84.83,82,90.22,57,6.7,48,0,20,80,0,0
STU_13524,4,3.64,82.61,88,85.24,11,16.1,94,0,0,45,0,0
STU_13525,6,3.71,67.3,97,94.33,30,14.2,84,0,0,74,1,0
STU_13526,5,3.76,89.67,98,98.66,79,16.2,89,15,0,56,0,0
STU_13527,7,3.17,89.61,91,83.05,36,11.5,62,30,0,57,0,0
STU_13528,2,3.28,90.14,68,98.15,74,10.0,86,15,20,71,1,0
STU_13529,1,03.04,93.61,69,76.87,18,2.2,19,0,0,78,0,0
STU_13530,6,3.85,96.6,90,88.28,29,1.3,25,0,0,73,0,0
STU_13531,5,2.91,89.8,88,85.62,53,3.6,14,0,0,79,1,0
STU_13532,2,3.21,55.97,68,80.89,28,6.6,43,0,0,100,0,0
STU_13533,6,3.43,56.98,54,83.47,80,4.8,44,50,0,90,0,0
STU_13534,4,3.87,71.94,84,80.31,93,1.8,74,15,0,68,0,0
STU_13535,4,3.9,59.13,76,79.92,88,17.2,91,0,40,87,0,0
STU_13536,5,3.59,95.63,96,94.89,34,12.7,98,0,0,33,0,1
STU_13537,7,3.5,67.26,60,88.05,52,15.9,90,30,30,68,0,0
STU_13538,8,3.37,91.36,99,92.63,45,13.6,12,15,30,52,1,0
STU_13539,2,03.06,76.12,58,83.96,39,2.0,39,0,0,66,1,0
STU_13540,4,3.63,99.21,43,94.76,90,5.6,25,0,20,67,0,0
STU_13541,8,3.22,79.27,57,85.93,33,14.1,5,0,0,51,1,0
STU_13542,5,2.95,54.3,96,76.47,85,13.0,43,0,0,65,0,0
STU_13543,4,2.92,95.76,95,80.51,24,17.9,93,0,0,76,0,0
STU_13544,4,2.67,85.14,77,79.1,16,18.0,97,0,0,89,0,0
STU_13545,6,3.67,82.35,70,81.3,47,14.0,22,0,0,47,0,0
STU_13546,8,3.63,82.16,97,87.97,92,8.3,5,30,40,81,1,0
STU_13547,6,3.46,71.03,64,78.63,51,3.7,55,15,20,67,0,0
STU_13548,4,3.53,87.04,98,97.94,39,11.5,11,15,0,31,0,1
STU_13549,8,3.69,96.68,68,85.96,36,12.7,47,30,30,42,1,0
STU_13550,3,3.89,59.65,79,92.84,97,7.9,48,0,20,61,0,0
STU_13551,8,3.59,97.73,33,97.97,86,13.8,54,0,20,50,0,0
STU_13552,6,3.45,69.58,55,79.78,49,19.4,61,0,0,96,1,1
STU_13553,2,3.63,88.52,51,97.7,87,6.1,35,0,0,44,1,0
STU_13554,5,3.32,71.79,90,97.0,59,4.5,9,0,30,32,0,1
STU_13555,5,2.91,68.01,84,91.04,67,9.0,62,15,0,56,1,0
STU_13556,7,3.5,93.83,85,82.86,54,4.4,22,15,0,46,0,0
STU_13557,2,3.45,95.43,49,87.37,29,5.4,67,0,20,39,1,0
STU_13558,2,3.7,90.89,39,71.52,28,6.3,4,0,20,90,1,0
STU_13559,2,3.48,78.08,96,92.64,94,10.5,85,0,20,100,0,0
STU_13560,7,3.24,79.88,41,77.78,87,8.3,94,0,0,44,0,0
STU_13561,2,2.65,73.71,75,74.63,37,8.4,37,15,0,94,0,0
STU_13562,1,3.78,93.2,81,84.6,86,12.0,31,15,20,72,1,0
STU_13563,7,2.81,82.42,71,71.19,62,15.2,31,15,0,62,1,0
STU_13564,5,3.46,79.5,71,75.13,79,9.1,99,15,0,36,1,0
STU_13565,1,3.56,54.44,49,90.07,13,13.7,71,0,20,91,0,1
STU_13566,7,3.31,69.48,36,85.99,68,4.2,0,0,0,60,1,1
STU_13567,4,3.63,81.78,79,85.94,26,7.1,37,15,0,76,0,0
STU_13568,4,03.06,79.97,47,89.13,82,18.9,59,15,20,37,1,0
STU_13569,5,3.96,96.39,52,75.61,77,1.6,90,0,20,31,0,1
STU_13570,4,3.39,91.81,65,92.31,71,4.2,91,0,20,94,0,0
STU_13571,2,2.49,57.8,65,94.91,88,14.8,0,15,0,50,1,1
STU_13572,7,3.5,84.01,90,78.94,41,15.8,42,0,30,42,1,0
STU_13573,1,03.09,77.24,53,90.73,87,19.7,91,0,0,36,1,0
STU_13574,2,2.98,90.92,88,88.27,53,1.3,10,15,0,56,0,0
STU_13575,4,3.9,69.12,45,81.08,64,14.3,33,0,0,78,0,1
STU_13576,6,3.45,48.89,86,89.81,17,10.8,31,15,30,35,1,0
STU_13577,8,2.5,85.63,95,89.31,67,13.9,60,0,0,77,0,0
STU_13578,1,3.1,58.43,72,63.84,33,10.7,29,15,0,55,0,0
STU_13579,2,3.49,68.26,37,83.99,81,12.3,97,30,20,70,1,1
STU_13580,7,3.41,86.74,77,90.71,36,19.8,67,15,0,60,1,0
STU_13581,5,3.55,51.76,96,96.53,20,18.0,16,0,40,74,0,0
STU_13582,2,2.53,95.05,36,85.96,42,19.6,33,0,30,50,1,0
STU_13583,6,2.63,53.82,60,83.08,55,6.5,78,0,0,53,0,0
STU_13584,4,3.77,81.23,65,61.89,12,7.5,99,15,0,96,1,0
STU_13585,1,03.04,55.92,59,89.2,68,10.5,98,0,0,69,1,1
STU_13586,5,3.65,87.3,35,63.61,38,16.5,79,15,0,43,0,0
STU_13587,1,03.04,78.76,74,90.35,29,4.3,57,15,20,77,1,0
STU_13588,5,3.29,84.82,89,90.2,30,4.8,34,0,0,98,0,0
STU_13589,8,3.83,98.23,54,98.95,15,5.4,98,0,30,88,1,0
STU_13590,7,2.89,62.16,91,96.22,51,10.4,4,15,20,89,0,0
STU_13591,1,3.44,87.36,100,93.16,13,18.8,5,0,20,81,1,0
STU_13592,4,03.09,65.03,74,81.61,90,8.6,25,15,30,91,1,0
STU_13593,7,3.55,47.29,99,93.26,83,13.5,0,15,0,67,0,0
STU_13594,7,3.92,67.71,65,74.24,23,7.9,11,15,30,52,0,0
STU_13595,8,2.7,63.28,43,83.14,21,15.7,47,0,0,51,1,1
STU_13596,5,3.5,72.63,88,82.18,89,12.9,34,15,30,33,1,0
STU_13597,3,3.56,88.31,85,84.88,95,9.1,99,50,0,50,0,0
STU_13598,1,3.27,90.75,38,91.77,53,10.9,21,0,0,40,0,0
STU_13599,1,3.13,80.36,77,93.73,71,3.3,64,15,0,99,0,0
STU_13600,2,3.0,75.89,39,92.06,88,14.1,29,0,0,61,1,0
STU_13601,5,3.57,79.58,59,90.23,21,9.9,37,0,0,30,0,1
STU_13602,6,3.8,95.1,31,79.7,49,9.7,73,0,0,68,0,0
STU_13603,3,3.37,72.0,71,82.25,77,13.7,76,0,0,71,0,0
STU_13604,4,3.13,74.23,73,79.09,76,18.0,13,0,0,35,0,1
STU_13605,2,2.46,75.47,47,69.92,76,7.6,38,0,0,74,0,1
STU_13606,8,3.57,66.89,48,88.06,52,3.3,50,0,0,41,1,1
STU_13607,3,3.41,89.48,72,96.96,76,12.5,95,15,0,66,0,0
STU_13608,5,2.69,64.4,86,78.7,49,15.3,36,15,20,35,1,0
STU_13609,3,03.02,77.37,60,86.29,67,15.2,60,15,30,48,1,0
STU_13610,8,3.1,97.19,68,86.35,74,6.4,45,30,30,61,1,0
STU_13611,7,2.75,90.78,58,89.95,18,5.1,96,0,0,95,0,0
STU_13612,1,3.24,77.11,67,93.68,81,16.9,5,0,0,61,0,0
STU_13613,7,2.9,71.47,53,89.34,31,1.4,10,0,20,53,0,0
STU_13614,1,2.34,78.58,59,91.58,39,16.6,28,0,0,88,0,1
STU_13615,2,2.46,76.6,56,96.33,14,19.1,12,0,0,45,0,1
STU_13616,8,3.49,98.19,83,91.73,65,9.9,55,0,30,97,0,0
STU_13617,5,3.19,89.8,88,87.39,70,11.5,78,15,0,50,0,0
STU_13618,5,2.95,79.41,92,90.0,65,2.0,13,0,30,60,0,0
STU_13619,3,3.71,63.05,78,88.72,62,2.6,17,0,0,30,0,1
STU_13620,2,3.26,93.34,65,76.05,95,15.3,65,30,0,46,0,0
STU_13621,5,2.81,70.69,89,91.98,77,19.8,81,0,0,78,0,0
STU_13622,6,3.43,81.09,43,90.2,30,1.9,83,0,0,76,1,0
STU_13623,6,3.79,69.58,31,73.22,35,16.9,11,0,0,31,0,1
STU_13624,7,3.18,88.53,34,88.46,77,5.6,0,0,0,31,1,0
STU_13625,1,2.95,83.08,45,90.72,41,12.4,72,15,0,43,0,0
STU_13626,3,3.64,74.89,61,70.15,95,13.2,87,50,30,33,0,1
STU_13627,4,3.54,92.48,31,90.86,48,18.0,78,15,0,93,1,0
STU_13628,8,2.72,90.82,100,93.65,65,3.9,39,30,0,85,0,0
STU_13629,1,03.08,73.72,71,83.21,74,11.6,17,0,40,54,0,0
STU_13630,2,2.75,63.16,81,89.74,19,6.4,81,15,0,39,1,0
STU_13631,5,3.11,93.57,83,96.57,65,2.5,38,15,0,55,1,0
STU_13632,1,2.88,95.76,75,71.64,43,1.4,30,30,20,92,0,0
STU_13633,4,3.22,69.09,46,73.2,15,14.1,15,0,30,82,1,1
STU_13634,4,3.64,90.79,64,86.66,74,4.5,79,50,0,89,0,0
STU_13635,6,3.83,61.21,86,80.85,51,4.4,56,0,0,91,0,0
STU_13636,2,2.69,68.9,47,76.81,12,5.4,50,0,0,96,0,1
STU_13637,1,3.68,87.32,36,96.3,47,1.2,70,0,0,46,0,0
STU_13638,3,3.53,90.86,90,73.82,32,16.0,92,30,0,80,0,0
STU_13639,1,3.91,99.1,35,94.12,22,9.2,0,0,0,65,0,0
STU_13640,6,3.61,86.12,91,90.44,66,16.8,89,0,0,40,1,0
STU_13641,7,3.8,47.58,39,90.89,10,19.2,64,0,0,63,0,1
STU_13642,4,3.7,74.86,46,96.5,53,6.8,94,0,40,67,0,0
STU_13643,2,3.72,97.58,35,96.59,96,4.7,3,15,0,47,1,0
STU_13644,2,3.35,98.49,100,86.58,48,15.6,48,0,0,40,0,0
STU_13645,3,3.32,62.04,64,99.58,78,4.7,37,0,0,56,1,0
STU_13646,2,3.76,98.24,61,88.83,45,2.2,56,30,0,77,0,0
STU_13647,6,2.44,95.77,79,94.71,41,17.1,8,0,0,44,0,1
STU_13648,6,2.98,71.09,97,95.87,23,1.3,71,15,20,37,0,1
STU_13649,6,3.45,99.34,99,61.86,47,16.3,50,15,0,89,0,0
STU_13650,2,2.38,83.16,67,84.1,34,13.6,33,50,0,75,0,1
STU_13651,2,3.42,61.31,61,95.55,19,10.8,2,15,0,81,0,0
STU_13652,6,3.25,95.69,61,81.93,18,13.2,100,0,0,93,1,0
STU_13653,2,3.71,83.99,91,93.23,84,9.0,80,0,0,60,1,0
STU_13654,8,3.48,87.69,57,88.67,58,11.9,56,0,0,62,0,0
STU_13655,2,2.66,98.71,71,98.09,54,14.9,86,15,0,46,0,0
STU_13656,8,3.85,85.56,84,93.63,72,3.9,23,0,0,68,0,0
STU_13657,4,3.43,85.33,47,88.73,21,2.8,72,0,30,49,0,0
STU_13658,1,2.89,89.85,39,91.87,19,5.6,62,15,0,34,0,1
STU_13659,5,3.52,77.82,36,96.71,84,15.5,71,0,20,90,1,0
STU_13660,8,3.75,74.09,88,76.95,62,3.9,95,0,0,36,1,0
STU_13661,8,2.91,94.91,46,97.78,31,15.1,62,0,0,56,0,0
STU_13662,2,2.84,93.28,55,79.51,88,12.9,54,30,20,56,0,0
STU_13663,5,3.27,53.93,72,99.3,56,1.1,68,0,30,51,0,0
STU_13664,7,3.11,97.27,64,79.77,90,6.3,5,15,0,76,0,0
STU_13665,5,3.53,92.79,43,70.71,14,3.4,53,0,20,44,1,0
STU_13666,4,3.43,91.59,77,83.94,18,10.6,32,0,40,82,1,0
STU_13667,8,3.18,78.1,62,93.17,68,15.0,51,0,0,83,1,0
STU_13668,2,3.87,71.69,56,81.72,46,9.5,57,0,0,48,1,0
STU_13669,6,3.39,83.59,46,68.46,22,4.5,50,0,30,89,0,0
